query;significant;p_value;term_size;query_size;intersection_size;precision;recall;term_id;source;term_name;effective_domain_size;source_order;parents;evidence_codes;intersection
Clust.1;TRUE;2.90692424800225e-13;1803;83;33;0.397590361445783;0.0183028286189684;GO:0009888;GO:BP;tissue development;22779;4210;GO:0048856;IDA,IMP ISO,ISO,IMP IGI IEP ISO,IMP IGI,IDA IMP ISS,IDA IMP,IDA,IMP,ISS,IMP ISO,IMP IGI ISO,IDA IMP IGI IEP ISS ISO IBA,IMP IGI ISO,IMP IGI IEP ISO,IMP IGI ISO,ISS ISO,IMP ISO,IDA IMP ISO,IMP,IMP,IDA IMP IGI,IDA IMP IGI,IMP,IDA IMP ISO IBA TAS,ISO,IGI,ISO,IMP,IMP IBA,IMP,IDA IMP IGI,IMP;Id3,Id1,Ezr,Hes5,Rspo2,Sulf1,Ptn,Vim,Wls,Rhoc,Cited2,Msx1,Sox9,Msx2,Hes1,Wnt3a,Unc5c,Tpm1,Axin2,Igfbp5,Folr1,Wnt9a,Ednrb,Fstl1,Kdr,Cdk6,Ldb2,Bambi,Hs2st1,Maf,Tenm4,Bcl2,Ext1
Clust.1;TRUE;5.62518556124069e-13;3346;83;43;0.518072289156627;0.0128511655708308;GO:0048513;GO:BP;animal organ development;22779;14849;c("GO:0048731", "GO:0048856");IGI IEP,IMP,IMP IGI,IMP IGI IEP ISS ISO,IMP IGI,IDA IMP IGI ISS IBA,IDA IMP ISO,IDA,IMP,IEP,IMP ISO,IMP IGI ISS ISO,IMP IGI,IMP,IMP,IPI IMP IGI ISO,IMP,IDA IMP IGI IEP ISS ISO IBA,IMP IGI ISO,IMP,IMP IGI IEP ISS ISO,IDA IMP IGI ISO TAS,ISO,IMP ISS ISO,IMP ISO,IMP IGI ISO,IDA,IMP,IMP,IDA IMP IGI,IMP IGI,IMP,IMP IBA,IMP IGI ISO IBA,IMP ISS ISO,IGI,ISO,IMP,IDA IMP IBA,IMP,IDA IMP IGI,IMP IGI,IMP;Id3,Fabp7,Id1,Hes5,Rspo2,Sulf1,Ptn,Vim,Wls,Cntnap2,Sparc,Cited2,Lmo2,Hspa5,Jam3,Msx1,Ntrk2,Sox9,Msx2,Tmem108,Hes1,Wnt3a,Clu,Unc5c,Tpm1,Axin2,Gpm6a,Igfbp5,Folr1,Wnt9a,Ednrb,Rbm47,Rfx4,Kdr,Cdk6,Ldb2,Bambi,Hs2st1,Maf,Tenm4,Bcl2,Ext1,Nrip1
Clust.1;TRUE;6.4808804913684e-13;2418;83;37;0.44578313253012;0.0153019023986766;GO:0050793;GO:BP;regulation of developmental process;22779;15339;c("GO:0032502", "GO:0050789");IMP IGI,IMP IGI ISO,IGI ISO,IDA IMP IGI ISS ISO IBA,IMP,IDA ISS ISO,IMP ISS ISO,ISO,IBA,ISO,IMP ISO,IMP,IDA,TAS,IDA IGI,IDA ISS ISO,IDA IMP IGI ISS ISO IBA,IDA IMP,IDA IMP IGI ISS ISO IBA,IDA IMP IGI ISO,IDA,ISO,IDA,ISO,IMP ISO,IMP IGI,IDA IMP IGI,IDA,IDA,ISO,IDA IMP ISO IBA,IMP ISS ISO,ISO,IMP,IMP,IMP ISS ISO,IMP;Id3,Id1,Ezr,Hes5,Rspo2,Sulf1,Ptn,Vim,Rhoc,Sparc,Cited2,Lmo2,Tpbg,Hspa5,Msx1,Ntrk2,Sox9,Msx2,Hes1,Wnt3a,Lrrtm3,Clu,Asb4,Tpm1,Axin2,Igfbp5,Wnt9a,Ednrb,Ccdc3,Sgk1,Kdr,Cdk6,Bambi,Cux2,Maf,Tenm4,Bcl2
Clust.1;TRUE;1.08443102550605e-12;2463;83;37;0.44578313253012;0.0150223304912708;GO:0007166;GO:BP;cell surface receptor signaling pathway;22779;3068;GO:0007165;IDA,ISO,IDA IMP IGI ISO TAS NAS,IDA IMP IGI ISO,IDA IGI ISS ISO IBA,ISS ISO,IDA,IMP ISS ISO,IDA IMP,IBA,IGI,IDA IGI ISO,IDA ISO IBA,IDA IMP,IDA IGI,IMP,IDA IMP IGI ISO IBA TAS NAS,ISO IBA,IDA IMP IGI ISO IBA,IMP ISO,IGI,IDA ISO,IMP IGI ISO IBA TAS,IMP,IMP IGI ISO IBA,IGI,ISS ISO,IMP IBA,IBA,IDA ISS ISO IBA TAS,IDA IGI,IDA ISO,ISO ISA IBA,IMP,IGI ISO IBA,IGI ISO IBA,IDA IMP;Id1,Ezr,Hes5,Rspo2,Sulf1,Ptn,Vim,Wls,Cited2,Tpbg,Hspa5,Msx1,Ntrk2,Sox9,Msx2,Tmem108,Hes1,Dkk3,Wnt3a,Nxn,Unc5c,Axin2,Igfbp5,Folr1,Wnt9a,Ednrb,Ccdc3,Rfx4,Fstl1,Kdr,Cdk6,Ptpre,Bambi,Cux2,Fzd10,Bcl2,Ext1
Clust.1;TRUE;1.44617636464111e-12;1094;83;26;0.313253012048193;0.0237659963436929;GO:0060429;GO:BP;epithelium development;22779;17211;GO:0009888;IDA,IMP ISO,ISO,IMP IGI IEP,IMP,IDA,IDA,ISS,IMP,IGI,IMP IGI IEP IBA,IMP IGI,IMP IGI IEP ISO,IMP IGI ISO,IDA,IMP,IMP,IDA IGI,IMP,IDA IMP ISO IBA TAS,ISO,IGI,IMP,IMP IBA,IDA IMP IGI,IMP;Id3,Id1,Ezr,Hes5,Rspo2,Sulf1,Vim,Rhoc,Cited2,Msx1,Sox9,Msx2,Hes1,Wnt3a,Axin2,Igfbp5,Folr1,Ednrb,Fstl1,Kdr,Cdk6,Ldb2,Hs2st1,Maf,Bcl2,Ext1
Clust.1;TRUE;2.27499403334731e-12;2243;83;35;0.421686746987952;0.0156041016495765;GO:0048468;GO:BP;cell development;22779;14819;c("GO:0030154", "GO:0048856", "GO:0048869");IMP ISO,ISO,IDA IMP IGI IBA,IMP,IMP ISS ISO,IDA IGI ISO,IMP IGI TAS,IMP,IMP,ISO,IMP,IDA IMP IGI ISS ISO IBA,IMP IGI,IMP,IMP IBA,IDA IMP IGI IEP ISO IBA,IDA IGI,ISS ISO,IDA IMP IGI IBA,ISO,IMP,IDA IBA,IMP,IDA IMP,ISO IBA,IMP ISO,ISO,ISO,IMP,IMP,IMP ISS ISO IBA,IDA IMP,IMP,IMP IGI,IBA;Id1,Ezr,Hes5,Sulf1,Ptn,Vim,Cntnap2,Cited2,Tpbg,Hspa5,Jam3,Ntrk2,Sox9,Msx2,Tmem108,Hes1,Wnt3a,Clu,Unc5c,Tpm1,Axin2,Gpm6a,Folr1,Ednrb,Sgk1,Kdr,Cdk6,Stx3,Cux2,Maf,Tenm4,Bcl2,Slc1a3,Ext1,Emb
Clust.1;TRUE;2.27499403334731e-12;1017;83;25;0.301204819277108;0.0245821042281219;GO:0000902;GO:BP;cell morphogenesis;22779;306;GO:0009653;IMP ISO,ISO,IMP ISO,ISO,IBA,IMP,ISO,IMP,ISO,ISS ISO,IMP IBA,IGI,IDA IGI,ISS ISO,IDA IMP IGI IBA,ISO,IDA,ISO IBA,ISO,ISO,IMP,IMP,IMP,IMP IGI,IBA;Id1,Ezr,Ptn,Vim,Rhoc,Cntnap2,Sparc,Tpbg,Msx1,Ntrk2,Tmem108,Hes1,Wnt3a,Clu,Unc5c,Tpm1,Gpm6a,Sgk1,Kdr,Bambi,Cux2,Bcl2,Slc1a3,Ext1,Emb
Clust.1;TRUE;9.0072773934369e-12;1421;83;28;0.337349397590361;0.0197044334975369;GO:0030182;GO:BP;neuron differentiation;22779;7736;c("GO:0030154", "GO:0048699");ISO,IMP IGI ISO,IMP,IMP ISS ISO,IGI ISO,IMP IGI TAS,IMP,ISO,IDA IMP ISS ISO IBA,IGI,IMP IBA,IMP IGI ISS ISO IBA,IDA IGI IBA TAS,ISO,IDA IMP IGI IBA,IDA IBA,IMP,IBA,IDA,ISO IBA,ISO,ISO,IMP,ISS ISO IBA,IDA IMP,IMP,IMP IGI,IBA;Id1,Hes5,Rspo2,Ptn,Vim,Cntnap2,Tpbg,Hspa5,Ntrk2,Sox9,Tmem108,Hes1,Wnt3a,Clu,Unc5c,Gpm6a,Folr1,Wnt9a,Ednrb,Sgk1,Kdr,Stx3,Cux2,Tenm4,Bcl2,Slc1a3,Ext1,Emb
Clust.1;TRUE;1.52120336114221e-11;1704;83;30;0.36144578313253;0.0176056338028169;GO:0022008;GO:BP;neurogenesis;22779;7550;c("GO:0007399", "GO:0030154");IMP,ISO,IDA IMP IGI ISO IBA,IMP,IMP ISS ISO,IMP IGI ISO,IMP IGI TAS,IMP,ISO,IDA IMP IGI ISS ISO IBA,IMP IGI IBA,IMP IBA,IDA IMP IGI ISS ISO IBA,IDA IMP IGI IBA TAS,ISS ISO,IDA IMP IGI IBA,IDA ISS ISO IBA,IMP,IBA,IDA,ISO IBA,ISO,ISO,ISO,IMP,IMP ISS ISO IBA,IDA IMP,IMP,IMP IGI,IBA;Fabp7,Id1,Hes5,Rspo2,Ptn,Vim,Cntnap2,Tpbg,Hspa5,Ntrk2,Sox9,Tmem108,Hes1,Wnt3a,Clu,Unc5c,Gpm6a,Folr1,Wnt9a,Ednrb,Sgk1,Kdr,Cdk6,Stx3,Cux2,Tenm4,Bcl2,Slc1a3,Ext1,Emb
Clust.1;TRUE;3.82749248736968e-11;1392;83;27;0.325301204819277;0.0193965517241379;GO:0009719;GO:BP;response to endogenous stimulus;22779;4069;GO:0050896;IDA,ISO,IGI,IDA IGI ISS ISO IBA,ISS ISO,IDA ISS ISO,ISO,IGI,ISO,IDA IGI ISO,IDA ISO IBA,IDA IEP ISS ISO,IDA IGI,IMP,IGI ISO,ISO,ISS ISO,IMP ISO,ISO,IDA ISO,IBA,IDA,IDA ISO,ISO ISA IBA,IDA IMP,IDA,IDA IMP;Id1,Ezr,Hes5,Sulf1,Vim,Cited2,Lmo2,Hspa5,Hsp90b1,Msx1,Ntrk2,Sox9,Msx2,Tmem108,Hes1,Wnt3a,Igfbp5,Folr1,Ednrb,Sgk1,Fstl1,Kdr,Ptpre,Bambi,Bcl2,Slc1a3,Ext1
Clust.1;TRUE;4.07862738270718e-11;1168;83;25;0.301204819277108;0.0214041095890411;GO:0048666;GO:BP;neuron development;22779;14981;c("GO:0030182", "GO:0048468");ISO,IGI,IMP ISS ISO,IGI ISO,IMP IGI TAS,IMP,ISO,IDA IMP ISS ISO IBA,IMP IBA,IGI ISO,IDA IGI,ISO,IDA IMP IGI IBA,IDA IBA,IMP,IDA,ISO IBA,ISO,ISO,IMP,ISS ISO IBA,IDA IMP,IMP,IMP IGI,IBA;Id1,Hes5,Ptn,Vim,Cntnap2,Tpbg,Hspa5,Ntrk2,Tmem108,Hes1,Wnt3a,Clu,Unc5c,Gpm6a,Folr1,Ednrb,Sgk1,Kdr,Stx3,Cux2,Tenm4,Bcl2,Slc1a3,Ext1,Emb
