query;significant;p_value;term_size;query_size;intersection_size;precision;recall;term_id;source;term_name;effective_domain_size;source_order;parents;evidence_codes;intersection
Clust.1;TRUE;0.00578294410279595;860;144;14;0.0972222222222222;0.0162790697674419;GO:0032880;GO:BP;regulation of protein localization;22779;9092;c("GO:0008104", "GO:0032879");IGI ISO,ISO,ISS ISO,IDA,IDA,ISO,IMP,ISO,IMP ISS ISO,ISO,ISO,IMP,ISS ISO,ISO;Ezr,Ptn,Wls,Wnt3a,Maged1,Sgk1,Ooep,Pgrmc1,Cd81,Stx3,Camk2d,Bcl2,Rest,Lrp2
Clust.1;TRUE;0.00578294410279595;72;144;4;0.0277777777777778;0.0555555555555556;GO:0048844;GO:BP;artery morphogenesis;22779;15148;c("GO:0048514", "GO:0060840");IMP,IMP,IMP,IMP;Cited2,Hes1,Folr1,Lrp2
Clust.1;TRUE;0.00597138315121794;33;144;3;0.0208333333333333;0.0909090909090909;GO:0040020;GO:BP;regulation of meiotic nuclear division;22779;11479;c("GO:0010564", "GO:0051445", "GO:0051783", "GO:0140013");IGI,IPI,IMP;Msx1,Msx2,Ooep
Clust.1;TRUE;0.00597138315121794;33;144;3;0.0208333333333333;0.0909090909090909;GO:0072210;GO:BP;metanephric nephron development;22779;20098;c("GO:0001656", "GO:0072006");IEP,IGI,IEP;Hes5,Sox9,Hes1
Clust.1;TRUE;0.00597138315121794;33;144;3;0.0208333333333333;0.0909090909090909;GO:0048710;GO:BP;regulation of astrocyte differentiation;22779;15024;c("GO:0045685", "GO:0048708");IDA,IDA,IDA IGI;Hes5,Hes1,Bmp2
Clust.1;TRUE;0.00597138315121794;33;144;3;0.0208333333333333;0.0909090909090909;GO:0060441;GO:BP;epithelial tube branching involved in lung morphogenesis;22779;17223;c("GO:0048754", "GO:0060425");IMP,IMP IGI,IMP;Rspo2,Sox9,Ext1
Clust.1;TRUE;0.00597138315121794;33;144;3;0.0208333333333333;0.0909090909090909;GO:0051154;GO:BP;negative regulation of striated muscle cell differentiation;22779;15638;c("GO:0051146", "GO:0051148", "GO:0051153");IDA IGI,ISO,ISO;Msx1,Bmp2,Rgs2
Clust.1;TRUE;0.00607734314719502;329;144;8;0.0555555555555556;0.0243161094224924;GO:0048872;GO:BP;homeostasis of number of cells;22779;15175;GO:0042592;IMP,IMP,IMP,IMP,IMP,ISO,IMP IGI,IMP;Cited2,Lmo2,Jam3,Sox9,Fstl1,Cdk6,Bcl2,Ext1
Clust.1;TRUE;0.00609805725244428;125;144;5;0.0347222222222222;0.04;GO:0003158;GO:BP;endothelium development;22779;1729;GO:0060429;IMP ISO,ISO,IDA,IMP,IDA IMP ISO IBA TAS;Id1,Ezr,Ednrb,Fstl1,Kdr
Clust.1;TRUE;0.00629300552919968;969;144;15;0.104166666666667;0.0154798761609907;GO:0051050;GO:BP;positive regulation of transport;22779;15556;c("GO:0006810", "GO:0048518", "GO:0051049");ISO,ISS ISO,ISO,ISS ISO,ISO,ISO,ISS ISO,IMP,IMP,ISO,ISO,ISO,ISS ISO,ISO,ISO;Ezr,Wls,Gnai2,Cd63,Wnt3a,Gnas,Clu,Bmp2,Atp2b1,Ednrb,Sgk1,Cacng4,Cd81,Nfkbia,Lrp2
Clust.1;TRUE;0.00629300552919968;331;144;8;0.0555555555555556;0.0241691842900302;GO:0070371;GO:BP;ERK1 and ERK2 cascade;22779;18839;GO:0000165;ISO,IGI,ISO,IDA,ISO,ISS ISO,ISS ISO,ISO;Ezr,Tpbg,Gnai2,Sox9,Notch2,Bmp2,Kdr,Camk2d
Clust.1;TRUE;0.00631786614021267;74;144;4;0.0277777777777778;0.0540540540540541;GO:0034308;GO:BP;primary alcohol metabolic process;22779;9845;GO:0006066;ISO,ISO,IMP,ISS ISO;Dkk3,Bmp2,Ednrb,Rest
Clust.1;TRUE;0.00640057268845136;188;144;6;0.0416666666666667;0.0319148936170213;GO:0031669;GO:BP;cellular response to nutrient levels;22779;8441;c("GO:0031667", "GO:0031668");ISO,ISO,ISO,IDA,ISO,ISS ISO;Hspa5,Folr1,Pim1,Bcl2,Pdia3,Stk26
Clust.1;TRUE;0.00640122753879261;257;144;7;0.0486111111111111;0.0272373540856031;GO:0001894;GO:BP;tissue homeostasis;22779;632;c("GO:0048871", "GO:0060249");IMP,IMP,IMP,IMP,IGI,IMP,IMP;Sox9,Col2a1,Gnas,Kdr,Ldb2,Bcl2,Ext1
Clust.1;TRUE;0.00643782146646163;34;144;3;0.0208333333333333;0.0882352941176471;GO:0097254;GO:BP;renal tubular secretion;22779;21747;c("GO:0003014", "GO:0007588");ISO,ISO,IMP ISO;Gnai2,Gnas,Ednrb
Clust.1;TRUE;0.00643782146646163;34;144;3;0.0208333333333333;0.0882352941176471;GO:2000036;GO:BP;regulation of stem cell population maintenance;22779;29267;c("GO:0019827", "GO:0050793", "GO:0051239");IMP,ISS ISO,IMP;Ptn,Rest,Bmp7
Clust.1;TRUE;0.00643782146646163;34;144;3;0.0208333333333333;0.0882352941176471;GO:0010464;GO:BP;regulation of mesenchymal cell proliferation;22779;4648;c("GO:0010463", "GO:0042127");ISO,IMP,IMP;Ptn,Sox9,Kdr
Clust.1;TRUE;0.00647083445645181;127;144;5;0.0347222222222222;0.0393700787401575;GO:1904375;GO:BP;regulation of protein localization to cell periphery;22779;27354;c("GO:0032880", "GO:0060341", "GO:1990778");IGI,IDA,ISO,ISO,ISO;Ezr,Wnt3a,Pgrmc1,Stx3,Camk2d
Clust.1;TRUE;0.00650490200779561;258;144;7;0.0486111111111111;0.0271317829457364;GO:0046942;GO:BP;carboxylic acid transport;22779;14472;GO:0015711;IPI,ISO,ISS ISO,IDA,IDA IMP ISS ISO,IMP,ISS ISO;Ntrk2,Rgs2,Folr1,Slc6a15,Slc1a3,Lrp2,Emb
Clust.1;TRUE;0.00656723281688367;75;144;4;0.0277777777777778;0.0533333333333333;GO:0003407;GO:BP;neural retina development;22779;1976;c("GO:0048856", "GO:0060041");ISO,IMP,IGI,IDA;Ptn,Ntrk2,Sox9,Gpm6a
Clust.1;TRUE;0.00656723281688367;75;144;4;0.0277777777777778;0.0533333333333333;GO:0051965;GO:BP;positive regulation of synapse assembly;22779;16241;c("GO:0007416", "GO:0051962", "GO:0051963", "GO:1901890");IDA,IDA,IDA,IMP;Tpbg,Ntrk2,Lrrtm3,Cux2
Clust.1;TRUE;0.00656805614740325;1398;144;19;0.131944444444444;0.0135908440629471;GO:0002682;GO:BP;regulation of immune system process;22779;1323;c("GO:0002376", "GO:0050789");ISO,IMP,IMP,ISS ISO,IMP,IMP,IDA,IDA,IDA,IMP,IDA IMP ISS ISO TAS,ISO,ISS ISO,IMP,IDA IMP,ISO,IDA,IDA,IMP;Ezr,Ptn,Lmo2,Jam3,Sox9,Hes1,Fos,Wnt3a,Notch2,Gnas,Cd81,Slit2,Cdk6,Ptpre,Nfkbia,Bcl2,H2-K1,Efnb3,Shb
Clust.1;TRUE;0.00683011574285531;35;144;3;0.0208333333333333;0.0857142857142857;GO:1902003;GO:BP;regulation of amyloid-beta formation;22779;25264;c("GO:0034205", "GO:0034248", "GO:1902991");ISO,IMP ISO,IMP ISS ISO;Ntrk2,Lrrtm3,Clu
Clust.1;TRUE;0.00683011574285531;35;144;3;0.0208333333333333;0.0857142857142857;GO:0048730;GO:BP;epidermis morphogenesis;22779;15044;c("GO:0002009", "GO:0008544");IMP,IMP,IMP;Igfbp5,Bcl2,Ext1
Clust.1;TRUE;0.00683011574285531;35;144;3;0.0208333333333333;0.0857142857142857;GO:1990090;GO:BP;cellular response to nerve growth factor stimulus;22779;28844;c("GO:0071363", "GO:0071495", "GO:1990089");IBA,IMP,ISO;Ntrk2,Tmem108,Hes1
Clust.1;TRUE;0.00683011574285531;9;144;2;0.0138888888888889;0.222222222222222;GO:0032836;GO:BP;glomerular basement membrane development;22779;9075;c("GO:0030198", "GO:0032835", "GO:0048856");IGI IBA,IMP;Sulf1,Ext1
Clust.1;TRUE;0.00683011574285531;9;144;2;0.0138888888888889;0.222222222222222;GO:0035360;GO:BP;positive regulation of peroxisome proliferator activated receptor signaling pathway;22779;10350;c("GO:0009967", "GO:0035357", "GO:0035358");ISS ISO,ISO;Cited2,Bmp2
Clust.1;TRUE;0.00683011574285531;9;144;2;0.0138888888888889;0.222222222222222;GO:0035701;GO:BP;hematopoietic stem cell migration;22779;10576;GO:0016477;IMP ISO,IMP;Jam3,Ext1
Clust.1;TRUE;0.00683011574285531;9;144;2;0.0138888888888889;0.222222222222222;GO:0035878;GO:BP;nail development;22779;10713;c("GO:0048856", "GO:0060173");IMP IGI ISO,IGI;Msx1,Msx2
Clust.1;TRUE;0.00683011574285531;9;144;2;0.0138888888888889;0.222222222222222;GO:2000018;GO:BP;regulation of male gonad development;22779;29250;c("GO:0008584", "GO:1905939");IMP,ISS ISO;Cited2,Sox9
Clust.1;TRUE;0.00683011574285531;35;144;3;0.0208333333333333;0.0857142857142857;GO:1990089;GO:BP;response to nerve growth factor;22779;28843;c("GO:0009719", "GO:0070848");IBA,IMP,ISO;Ntrk2,Tmem108,Hes1
Clust.1;TRUE;0.00683011574285531;9;144;2;0.0138888888888889;0.222222222222222;GO:0061101;GO:BP;neuroendocrine cell differentiation;22779;17859;GO:0060563;IMP,IDA;Hes1,Bmp2
Clust.1;TRUE;0.00683011574285531;9;144;2;0.0138888888888889;0.222222222222222;GO:0003129;GO:BP;heart induction;22779;1700;c("GO:0001759", "GO:0003128", "GO:2000826");ISO,ISO;Wnt3a,Bmp2
Clust.1;TRUE;0.00683011574285531;9;144;2;0.0138888888888889;0.222222222222222;GO:0045607;GO:BP;regulation of inner ear auditory receptor cell differentiation;22779;13351;c("GO:0042491", "GO:0045604", "GO:2000980");IMP IGI,IMP IGI;Hes5,Hes1
Clust.1;TRUE;0.00683011574285531;9;144;2;0.0138888888888889;0.222222222222222;GO:0045631;GO:BP;regulation of mechanoreceptor differentiation;22779;13375;c("GO:0042490", "GO:0045664");IMP IGI,IMP IGI;Hes5,Hes1
Clust.1;TRUE;0.00683011574285531;76;144;4;0.0277777777777778;0.0526315789473684;GO:0045669;GO:BP;positive regulation of osteoblast differentiation;22779;13413;c("GO:0001649", "GO:0045597", "GO:0045667");IDA,IMP,IDA IMP ISO,ISO;Msx2,Gnas,Bmp2,Bmp7
Clust.1;TRUE;0.00683011574285531;35;144;3;0.0208333333333333;0.0857142857142857;GO:0031128;GO:BP;developmental induction;22779;8183;GO:0032502;IMP,ISO,ISO;Sox9,Wnt3a,Bmp2
Clust.1;TRUE;0.00683011574285531;9;144;2;0.0138888888888889;0.222222222222222;GO:2000980;GO:BP;regulation of inner ear receptor cell differentiation;22779;30186;c("GO:0045631", "GO:0060113");IMP IGI,IMP IGI;Hes5,Hes1
Clust.1;TRUE;0.00686787980846868;504;144;10;0.0694444444444444;0.0198412698412698;GO:0003013;GO:BP;circulatory system process;22779;1589;GO:0003008;ISO,ISO,IMP ISO IBA,IMP,IMP,IMP IGI ISO,ISO,ISO,IDA ISS ISO,IGI;Gnai2,Gnas,Tpm1,Atp2b1,Rgs2,Ednrb,Slit2,Kdr,Camk2d,Ext1
Clust.1;TRUE;0.00686787980846868;686;144;12;0.0833333333333333;0.0174927113702624;GO:0097435;GO:BP;supramolecular fiber organization;22779;21858;GO:0016043;ISO,ISS ISO,ISO IBA,ISO,IMP ISO IBA,IMP ISO,ISO IBA,ISO,IMP,ISO,IMP,IMP;Id1,Ezr,Rhoc,Hsp90b1,Col2a1,Clu,Tpm1,Sgk1,Ooep,Slit2,Bcl2,Ext1
Clust.1;TRUE;0.00704438833134289;77;144;4;0.0277777777777778;0.051948051948052;GO:1902893;GO:BP;regulation of miRNA transcription;22779;26019;c("GO:0006355", "GO:0061614");ISO,ISO,IGI,ISO;Sox9,Fos,Bmp2,Rest
Clust.1;TRUE;0.00704438833134289;193;144;6;0.0416666666666667;0.0310880829015544;GO:0031345;GO:BP;negative regulation of cell projection organization;22779;8285;c("GO:0030030", "GO:0031344", "GO:0051129");ISO,ISO,IDA,IDA ISO,IDA IMP,IDA;Id1,Hes1,Wnt3a,Slit2,H2-K1,Efnb3
Clust.1;TRUE;0.00704438833134289;263;144;7;0.0486111111111111;0.026615969581749;GO:0048511;GO:BP;rhythmic process;22779;14847;GO:0008150;IEP IBA,IEP IBA,IMP,IEP,IMP,IMP,IMP ISO IBA;Id3,Id1,Ptn,Ntrk2,Maged1,Adamts1,Nrip1
Clust.1;TRUE;0.00704438833134289;339;144;8;0.0555555555555556;0.023598820058997;GO:0031667;GO:BP;response to nutrient levels;22779;8439;GO:0009991;IDA,ISO,ISO,ISO,IDA,ISO,ISS ISO,IDA;Pcsk1n,Hspa5,Folr1,Pim1,Bcl2,Pdia3,Stk26,Nenf
Clust.1;TRUE;0.00716783808237693;690;144;12;0.0833333333333333;0.0173913043478261;GO:0098655;GO:BP;cation transmembrane transport;22779;22028;c("GO:0006812", "GO:0034220");IBA,ISO,IDA,ISO,ISO,IDA IMP IGI,IBA,IBA,IDA ISS ISO IBA,IMP ISO IBA,ISO,ISS ISO;Rhcg,Cd63,Wnt3a,Atp2b1,Rgs2,Ednrb,Slc6a15,Fxyd6,Kcnk1,Cacng4,Camk2d,Slc1a3
Clust.1;TRUE;0.00731414649722274;78;144;4;0.0277777777777778;0.0512820512820513;GO:0061614;GO:BP;miRNA transcription;22779;18301;GO:0006351;ISO,ISO,IGI,ISO;Sox9,Fos,Bmp2,Rest
Clust.1;TRUE;0.00731414649722274;78;144;4;0.0277777777777778;0.0512820512820513;GO:0003281;GO:BP;ventricular septum development;22779;1851;c("GO:0003231", "GO:0003279");IMP,IMP,IMP,IMP;Cited2,Hes1,Slit2,Lrp2
Clust.1;TRUE;0.00731414649722274;36;144;3;0.0208333333333333;0.0833333333333333;GO:0110110;GO:BP;positive regulation of animal organ morphogenesis;22779;22738;c("GO:0009887", "GO:0051094", "GO:0051240", "GO:2000027");IMP,ISO,IDA ISO;Sox9,Wnt3a,Bmp2
Clust.1;TRUE;0.00731414649722274;509;144;10;0.0694444444444444;0.0196463654223969;GO:0048871;GO:BP;multicellular organismal homeostasis;22779;15174;c("GO:0032501", "GO:0042592");IMP,IMP,IMP,IMP,ISO,IMP,IGI,IMP,IMP,IMP IGI;Id1,Sox9,Col2a1,Gnas,Ednrb,Kdr,Ldb2,Adamts5,Bcl2,Ext1
Clust.1;TRUE;0.00731414649722274;36;144;3;0.0208333333333333;0.0833333333333333;GO:0050931;GO:BP;pigment cell differentiation;22779;15459;c("GO:0030154", "GO:0048066");IMP ISS ISO,IDA IMP ISO,IMP IGI;Cd63,Ednrb,Bcl2
Clust.1;TRUE;0.00731414649722274;78;144;4;0.0277777777777778;0.0512820512820513;GO:0048708;GO:BP;astrocyte differentiation;22779;15022;c("GO:0007417", "GO:0010001");IDA,IGI,IDA,IDA IGI;Hes5,Sox9,Hes1,Bmp2
Clust.1;TRUE;0.00731414649722274;36;144;3;0.0208333333333333;0.0833333333333333;GO:0060219;GO:BP;camera-type eye photoreceptor cell differentiation;22779;17018;c("GO:0001754", "GO:0003407", "GO:0060042");ISO,IMP,IGI;Ptn,Ntrk2,Sox9
Clust.1;TRUE;0.00734823571127459;132;144;5;0.0347222222222222;0.0378787878787879;GO:0051147;GO:BP;regulation of muscle cell differentiation;22779;15631;c("GO:0042692", "GO:0045595");IDA IGI,ISO,IDA ISO,ISO,IMP;Msx1,Wnt3a,Bmp2,Rgs2,Bcl2
Clust.1;TRUE;0.00734823571127459;132;144;5;0.0347222222222222;0.0378787878787879;GO:0055123;GO:BP;digestive system development;22779;16830;GO:0048731;IMP,IMP,IDA IMP,IMP,IMP;Wls,Hes1,Ednrb,Bcl2,Ext1
Clust.1;TRUE;0.00741393581558517;2840;144;31;0.215277777777778;0.0109154929577465;GO:0003008;GO:BP;system process;22779;1584;GO:0032501;IMP,IGI,IGI,IMP,ISO,IMP,IMP,ISO,IMP IGI ISO,IMP,IMP,ISO,IMP ISO IBA,IMP ISO IBA,IMP,IMP ISO,IMP,IMP IGI ISO,ISO,IDA IMP IGI IBA,ISO,ISO,ISO,IMP ISO,IDA IGI ISS ISO,IMP,IMP,IMP,IMP,IMP,IGI;Fabp7,Ezr,Sulf1,Ptn,Cntnap2,Tpbg,Jam3,Gnai2,Ntrk2,Sox9,Tmem108,Col2a1,Gnas,Tpm1,Atp2b1,Rgs2,Igfbp5,Ednrb,Sgk1,Cacng4,Pgrmc1,Slit2,Kdr,Cux2,Camk2d,Tenm4,Bcl2,Lxn,Slc1a3,Lrp2,Ext1
Clust.1;TRUE;0.00764976385769892;994;144;15;0.104166666666667;0.0150905432595573;GO:0044703;GO:BP;multi-organism reproductive process;22779;12958;GO:0022414;IMP,IMP,IMP,IGI,IEP,IMP,IBA,ISO,IMP,IMP IBA,IMP,IMP,IMP,IMP,IMP;Ptn,Cited2,Jam3,Sox9,Rgs2,Igfbp5,Folr1,Ednrb,Ooep,Spaca6,Bcl2,Adamts1,Prdx4,Nrip1,Shb
Clust.1;TRUE;0.0078410118385217;428;144;9;0.0625;0.0210280373831776;GO:0022407;GO:BP;regulation of cell-cell adhesion;22779;7588;c("GO:0030155", "GO:0098609");IMP,IMP,IDA,ISO,IMP ISS ISO,ISO,IDA,IMP,ISO;Cited2,Hes1,Wnt3a,Bmp2,Cd81,Bmp7,Efnb3,Shb,Nfat5
Clust.1;TRUE;0.0078510372086188;3882;144;39;0.270833333333333;0.0100463678516229;GO:0006810;GO:BP;transport;22779;2768;GO:0051234;IMP IGI ISO,ISS ISO IBA,IDA IBA,IMP ISS ISO,ISO,IPI ISO,ISO IBA,IDA IMP IBA,ISO,ISS ISO,ISS ISO IBA,IDA ISO,IMP ISO,ISS ISO,IMP,IMP ISO TAS,ISO,ISS ISO TAS,IDA IMP IGI ISO,IDA ISO IBA,ISO,IBA,ISO,IDA ISS ISO IBA IC,ISS ISO,IMP ISO IBA,IDA ISS ISO,IBA,ISS ISO,IDA ISO,EXP IDA IMP IEP IBA,IDA IMP ISO,ISO,IDA IGI ISO,ISS ISO,IDA IMP ISS ISO,IDA IMP ISS ISO IBA,IGI,ISS ISO;Ezr,Wls,Fth1,Hspa5,Gnai2,Ntrk2,Rhcg,Tmem108,Hes1,Cd63,Slbp,Wnt3a,Gnas,Clu,Bmp2,Atp2b1,Rgs2,Folr1,Ednrb,Slc6a15,Sgk1,Fxyd6,Vldlr,Kcnk1,Pea15a,Cacng4,Cd81,Arl4a,Pim1,Nfkbia,Stx3,Camk2d,Trim9,Bcl2,Rest,Slc1a3,Lrp2,Ext1,Emb
Clust.1;TRUE;0.00796460274875084;80;144;4;0.0277777777777778;0.05;GO:0051384;GO:BP;response to glucocorticoid;22779;15827;GO:0031960;ISO,ISO,IDA IMP,ISS ISO;mt-Nd3,Sgk1,Bcl2,Rest
Clust.1;TRUE;0.00802774294733057;607;144;11;0.0763888888888889;0.0181219110378913;GO:0010564;GO:BP;regulation of cell cycle process;22779;4717;c("GO:0022402", "GO:0051726");IGI,ISS ISO,IPI,ISS ISO,IMP ISO,ISS ISO,IMP,ISO,IDA IMP,ISO,ISS ISO;Msx1,Sox9,Msx2,Klhl13,Axin2,Dtl,Ooep,Camk2d,Bcl2,Adamts1,Bmp7
Clust.1;TRUE;0.00813435215886914;10;144;2;0.0138888888888889;0.2;GO:0060174;GO:BP;limb bud formation;22779;16985;c("GO:0035108", "GO:0048646");IEP,IEP;Sox9,Col2a1
Clust.1;TRUE;0.00813435215886914;10;144;2;0.0138888888888889;0.2;GO:2000826;GO:BP;regulation of heart morphogenesis;22779;30032;c("GO:0003007", "GO:2000027");ISO,ISO;Wnt3a,Bmp2
Clust.1;TRUE;0.00813435215886914;10;144;2;0.0138888888888889;0.2;GO:1905208;GO:BP;negative regulation of cardiocyte differentiation;22779;28115;c("GO:0035051", "GO:0045596", "GO:0051241", "GO:1905207");ISO,ISO;Wnt3a,Bmp2
Clust.1;TRUE;0.00813435215886914;10;144;2;0.0138888888888889;0.2;GO:0003253;GO:BP;cardiac neural crest cell migration involved in outflow tract morphogenesis;22779;1824;c("GO:0001755", "GO:0060973", "GO:0061309");IMP,IGI;Folr1,Bmp7
Clust.1;TRUE;0.00813435215886914;10;144;2;0.0138888888888889;0.2;GO:0071305;GO:BP;cellular response to vitamin D;22779;19354;c("GO:0033280", "GO:0071295", "GO:0071396", "GO:0071407", "GO:1901701");ISO,ISO;Pim1,Pdia3
Clust.1;TRUE;0.00813435215886914;800;144;13;0.0902777777777778;0.01625;GO:0051336;GO:BP;regulation of hydrolase activity;22779;15791;GO:0050790;ISO,ISO,ISO,IDA,IDA,ISS ISO,ISO,IMP,IDA,ISS ISO,ISO,ISS ISO,ISS ISO;Rhoc,Gnai2,Hsp90b1,Ntrk2,Wnt3a,Gnas,Bmp2,Rgs2,Wnt9a,Prr7,Fzd10,Rest,Mtch1
Clust.1;TRUE;0.00813435215886914;10;144;2;0.0138888888888889;0.2;GO:0060513;GO:BP;prostatic bud formation;22779;17294;c("GO:0016331", "GO:0048645", "GO:0060572", "GO:0060601", "GO:0060740");IDA,IDA;Sulf1,Bmp7
Clust.1;TRUE;0.00813435215886914;10;144;2;0.0138888888888889;0.2;GO:1905456;GO:BP;regulation of lymphoid progenitor cell differentiation;22779;28350;c("GO:0002320", "GO:1901532");ISS ISO,ISS ISO;Hes5,Hes1
Clust.1;TRUE;0.00813435215886914;10;144;2;0.0138888888888889;0.2;GO:0031223;GO:BP;auditory behavior;22779;8230;c("GO:0007638", "GO:0010996");ISO,IMP;Cntnap2,Slc1a3
Clust.1;TRUE;0.00813435215886914;10;144;2;0.0138888888888889;0.2;GO:1905941;GO:BP;positive regulation of gonad development;22779;28795;c("GO:0008406", "GO:0051094", "GO:0051240", "GO:1905939", "GO:2000243");IMP,ISS ISO;Cited2,Sox9
Clust.1;TRUE;0.00817302427639857;200;144;6;0.0416666666666667;0.03;GO:0043491;GO:BP;protein kinase B signaling;22779;12378;GO:0035556;IGI,IMP IBA,IMP,IMP,ISO,ISO;Tpbg,Ntrk2,Sox9,Igfbp5,Kdr,Lrp2
Clust.1;TRUE;0.00824894430218879;272;144;7;0.0486111111111111;0.0257352941176471;GO:0072659;GO:BP;protein localization to plasma membrane;22779;20391;c("GO:0072657", "GO:1990778");IGI ISO,IMP,IDA,ISO,ISS ISO,ISO,ISO;Ezr,Tpbg,Wnt3a,Pgrmc1,Cd81,Stx3,Camk2d
Clust.1;TRUE;0.00830901364267651;38;144;3;0.0208333333333333;0.0789473684210526;GO:0061462;GO:BP;protein localization to lysosome;22779;18202;GO:0072665;ISO,IBA,ISO;Clu,Cacng4,Cd81
Clust.1;TRUE;0.00830901364267651;38;144;3;0.0208333333333333;0.0789473684210526;GO:0014003;GO:BP;oligodendrocyte development;22779;5122;c("GO:0021782", "GO:0048709");IMP,ISS ISO,IMP ISS ISO;Hes5,Clu,Tenm4
Clust.1;TRUE;0.00830901364267651;38;144;3;0.0208333333333333;0.0789473684210526;GO:0042181;GO:BP;ketone biosynthetic process;22779;11593;c("GO:0042180", "GO:0044249", "GO:0044283", "GO:1901576");ISO,ISO,ISS ISO;Dkk3,Bmp2,Rest
Clust.1;TRUE;0.00832311154352265;201;144;6;0.0416666666666667;0.0298507462686567;GO:0003018;GO:BP;vascular process in circulatory system;22779;1594;GO:0003013;IMP,IMP,ISO,ISO,ISO,IGI;Atp2b1,Rgs2,Ednrb,Slit2,Kdr,Ext1
Clust.1;TRUE;0.00832311154352265;201;144;6;0.0416666666666667;0.0298507462686567;GO:0045732;GO:BP;positive regulation of protein catabolic process;22779;13471;c("GO:0009896", "GO:0030163", "GO:0042176", "GO:0051247");ISO,IDA,ISS ISO IBA,ISO,ISO,ISO;Ezr,Sox9,Clu,Dtl,Cd81,Sumo2
Clust.1;TRUE;0.00853072941076443;82;144;4;0.0277777777777778;0.0487804878048781;GO:0009798;GO:BP;axis specification;22779;4139;GO:0007389;IMP,IMP,IGI,ISO;Wls,Cited2,Notch2,Axin2
Clust.1;TRUE;0.00858880531703017;614;144;11;0.0763888888888889;0.0179153094462541;GO:0043269;GO:BP;regulation of ion transport;22779;12224;c("GO:0006811", "GO:0051049");ISO,ISO,ISO,ISO,IMP,ISO,ISO,IBA,IMP ISO IBA,IDA ISO,IGI ISO;Gnai2,Hes1,Cd63,Gnas,Atp2b1,Rgs2,Sgk1,Fxyd6,Cacng4,Camk2d,Bcl2
Clust.1;TRUE;0.008695840951593;275;144;7;0.0486111111111111;0.0254545454545455;GO:0070482;GO:BP;response to oxygen levels;22779;18902;GO:0009628;ISS ISO,IMP,ISO,ISO,ISO,IDA,ISS ISO;Cited2,Bmp2,Vldlr,Kdr,Camk2d,Bcl2,Rest
Clust.1;TRUE;0.00870864972166609;203;144;6;0.0416666666666667;0.0295566502463054;GO:0008217;GO:BP;regulation of blood pressure;22779;3560;c("GO:0008015", "GO:0065008");ISO,IMP,IMP,IMP IGI ISO,ISO,IGI;Gnas,Tpm1,Atp2b1,Ednrb,Kdr,Ext1
Clust.1;TRUE;0.00886725347576566;39;144;3;0.0208333333333333;0.0769230769230769;GO:0031076;GO:BP;embryonic camera-type eye development;22779;8151;c("GO:0043010", "GO:0048568");IGI,ISS,IMP;Cited2,Nes,Bmp7
Clust.1;TRUE;0.00886725347576566;39;144;3;0.0208333333333333;0.0769230769230769;GO:0098801;GO:BP;regulation of renal system process;22779;22125;c("GO:0003014", "GO:0044057");ISO,ISO,ISO;Gnai2,Gnas,Ednrb
Clust.1;TRUE;0.00886725347576566;39;144;3;0.0208333333333333;0.0769230769230769;GO:0035850;GO:BP;epithelial cell differentiation involved in kidney development;22779;10695;c("GO:0030855", "GO:0061005");IEP,IGI,IMP;Notch2,Ednrb,Ext1
Clust.1;TRUE;0.00889335868555618;139;144;5;0.0347222222222222;0.0359712230215827;GO:0046660;GO:BP;female sex differentiation;22779;14286;c("GO:0007275", "GO:0007548");IMP,IMP,IMP,IMP,IMP;Kdr,Bcl2,Adamts1,Lrp2,Nrip1
Clust.1;TRUE;0.00899642676463027;277;144;7;0.0486111111111111;0.0252707581227437;GO:0010631;GO:BP;epithelial cell migration;22779;4778;c("GO:0001667", "GO:0090132");ISS,ISO,IMP ISS ISO,ISO,ISO,IDA IMP,IMP ISO TAS;Ptn,Sparc,Sox9,Cd63,Slit2,Fstl1,Kdr
Clust.1;TRUE;0.00907226994151173;714;144;12;0.0833333333333333;0.0168067226890756;GO:0055080;GO:BP;cation homeostasis;22779;16799;GO:0050801;ISO IBA,ISO,IMP,ISO,IMP ISS ISO IBA,IMP IGI ISO,ISO,IDA ISO,ISO,IDA IGI ISO,IMP,IGI;Fth1,Gnai2,Rhcg,Gnas,Atp2b1,Ednrb,Sgk1,Kdr,Camk2d,Bcl2,Slc1a3,Ext1
Clust.1;TRUE;0.009145057277429;140;144;5;0.0347222222222222;0.0357142857142857;GO:0003231;GO:BP;cardiac ventricle development;22779;1802;GO:0003205;IMP,IMP,IMP ISO,IMP,IMP;Cited2,Hes1,Tpm1,Slit2,Lrp2
Clust.1;TRUE;0.00920246787054653;84;144;4;0.0277777777777778;0.0476190476190476;GO:0008593;GO:BP;regulation of Notch signaling pathway;22779;3627;c("GO:0007219", "GO:0009966");IMP,IMP,IMP,IGI;Hes5,Hes1,Nfkbia,Bmp7
Clust.1;TRUE;0.00931500901257933;279;144;7;0.0486111111111111;0.025089605734767;GO:0051301;GO:BP;cell division;22779;15759;GO:0009987;ISS ISO,ISS ISO,ISS ISO,IDA IMP,IMP,ISS ISO,IMP;Rhoc,Gnai2,Klhl13,Wnt3a,Ooep,Klhdc8b,Ext1
