query;significant;p_value;term_size;query_size;intersection_size;precision;recall;term_id;source;term_name;effective_domain_size;source_order;parents;evidence_codes;intersection
Clust.2;TRUE;0.014271220268372;4523;29;15;0.517241379310345;0.00331638293168251;GO:0048731;GO:BP;system development;22779;15045;c("GO:0007275", "GO:0048856");IMP,IMP,IBA,IDA IMP IGI ISO IBA TAS,IDA,ISS,IMP IGI IEP IBA,IMP,IGI,IMP IGI ISO IBA,IDA IMP IBA TAS,IMP,IMP ISO,IMP,IMP;Rspo3,H3f3b,Zic4,Wnt5a,Nkd1,Runx1t1,Lrp8,Igsf21,Sp5,Zic3,Nr4a2,Dmrta2,Ptprf,Jmjd1c,Dmrt3
Clust.2;TRUE;0.0143147372972992;3464;29;13;0.448275862068966;0.00375288683602771;GO:0010556;GO:BP;regulation of macromolecule biosynthetic process;22779;4709;c("GO:0009059", "GO:0009889", "GO:0060255");IBA,IBA,IDA ISO,IDA IMP IBA,IDA ISS ISO IBA,IMP,IDA IBA,IDA ISO IBA,IDA IMP IGI ISO IBA,IBA,ISS ISO IBA,IBA,IBA;Gmnc,Zic4,Wnt5a,Zbtb20,Runx1t1,Lrp8,Sp5,Zic3,Nr4a2,Dmrta2,Tnrc6b,Jmjd1c,Dmrt3
Clust.2;TRUE;0.0155276447657931;5902;29;17;0.586206896551724;0.00288037953236191;GO:0032502;GO:BP;developmental process;22779;8814;GO:0008150;IMP ISS,IMP IGI,IBA,IBA,IDA IMP IGI ISO IBA TAS,IDA IMP,IDA IMP ISS,IMP IGI IEP IBA,IMP,IGI,IMP IGI ISO IBA,IDA IMP IBA TAS,IDA,IMP IBA,IMP ISO,IMP,IMP IBA;Rspo3,H3f3b,Tnnt1,Zic4,Wnt5a,Nkd1,Runx1t1,Lrp8,Igsf21,Sp5,Zic3,Nr4a2,Prelp,Dmrta2,Ptprf,Jmjd1c,Dmrt3
Clust.2;TRUE;0.0155276447657931;3521;29;13;0.448275862068966;0.003692132916785;GO:0019219;GO:BP;regulation of nucleobase-containing compound metabolic process;22779;6477;c("GO:0006139", "GO:0031323", "GO:0051171", "GO:0080090");IBA,IDA ISO,IDA IMP IBA,IDA IBA,IDA ISS ISO IBA,IMP,IDA IBA,IDA ISO IBA,IDA IMP IGI ISO IBA,IBA,ISO IBA,IBA,IBA;Zic4,Wnt5a,Zbtb20,Khdrbs2,Runx1t1,Lrp8,Sp5,Zic3,Nr4a2,Dmrta2,Tnrc6b,Jmjd1c,Dmrt3
Clust.2;TRUE;0.0155276447657931;2586;29;11;0.379310344827586;0.00425367362722351;GO:0009653;GO:BP;anatomical structure morphogenesis;22779;4023;c("GO:0032502", "GO:0048856");IMP,IBA,IDA IMP IGI ISO TAS,IDA IMP,IMP IGI,IGI,IMP IGI ISO,IMP,ISO,IMP,IMP;Rspo3,Tnnt1,Wnt5a,Nkd1,Lrp8,Sp5,Zic3,Nr4a2,Ptprf,Jmjd1c,Dmrt3
Clust.2;TRUE;0.0155276447657931;16;29;2;0.0689655172413793;0.125;GO:0060026;GO:BP;convergent extension;22779;16858;GO:0002009;IMP IGI,IMP;Wnt5a,Nkd1
Clust.2;TRUE;0.015554409515806;17;29;2;0.0689655172413793;0.117647058823529;GO:0034508;GO:BP;centromere complex assembly;22779;9971;c("GO:0051276", "GO:0065004");ISS ISO IBA,IMP IGI;Cenpw,H3f3b
Clust.2;TRUE;0.015554409515806;92;29;3;0.103448275862069;0.0326086956521739;GO:0001708;GO:BP;cell fate specification;22779;511;c("GO:0045165", "GO:0048869");IGI,IMP,IMP;Wnt5a,Dmrta2,Dmrt3
Clust.2;TRUE;0.0155897621315495;3632;29;13;0.448275862068966;0.00357929515418502;GO:0031326;GO:BP;regulation of cellular biosynthetic process;22779;8267;c("GO:0009889", "GO:0031323", "GO:0044249");IBA,IBA,IDA ISO,IDA IMP IBA,IDA ISS ISO IBA,IMP,IDA IBA,IDA ISO IBA,IDA IMP IGI ISO IBA,IBA,ISS ISO IBA,IBA,IBA;Gmnc,Zic4,Wnt5a,Zbtb20,Runx1t1,Lrp8,Sp5,Zic3,Nr4a2,Dmrta2,Tnrc6b,Jmjd1c,Dmrt3
Clust.2;TRUE;0.0157714524185886;15594;29;28;0.96551724137931;0.00179556239579325;GO:0009987;GO:BP;cellular process;22779;4275;GO:0008150;IDA IMP ISO,IMP IBA,ISS ISO IBA,IMP IGI ISO,IBA,IBA,IDA IMP IGI ISO IBA TAS,IDA IMP IBA,IDA IGI ISO IBA,ISS ISO,IDA IBA,IDA IMP ISS ISO IBA,ISO,IMP IGI,IMP IBA,IDA IBA,IDA ISO IBA,IDA IMP IGI ISO IBA TAS,IDA,IDA,IBA,ISS ISO,ISS ISO IBA,IMP IBA,ISS ISO IBA,IMP ISS ISO IBA,IMP IBA,IMP IBA;Rspo3,Gmnc,Cenpw,H3f3b,Tnnt1,Zic4,Wnt5a,Zbtb20,Nkd1,Klhl13,Khdrbs2,Runx1t1,Ttc28,Lrp8,Igsf21,Sp5,Zic3,Nr4a2,Prelp,Edil3,Arfgef3,Tnfaip8,Reep3,Dmrta2,Tnrc6b,Ptprf,Jmjd1c,Dmrt3
Clust.2;TRUE;0.0165000359968999;5456;29;16;0.551724137931034;0.00293255131964809;GO:0048856;GO:BP;anatomical structure development;22779;15160;GO:0032502;IMP ISS,IMP IGI,IBA,IBA,IDA IMP IGI ISO IBA TAS,IDA IMP,ISS,IMP IGI IEP IBA,IMP,IGI,IMP IGI ISO IBA,IDA IMP IBA TAS,IMP,IMP ISO,IMP,IMP IBA;Rspo3,H3f3b,Tnnt1,Zic4,Wnt5a,Nkd1,Runx1t1,Lrp8,Igsf21,Sp5,Zic3,Nr4a2,Dmrta2,Ptprf,Jmjd1c,Dmrt3
Clust.2;TRUE;0.0165000359968999;2229;29;10;0.344827586206897;0.00448631673396142;GO:0007399;GO:BP;nervous system development;22779;3278;GO:0048731;IBA,IDA IMP IGI ISO IBA TAS,ISS,IMP IGI IEP IBA,IMP,IMP IBA,IDA IMP IBA TAS,IMP,IMP ISO,IMP;Zic4,Wnt5a,Runx1t1,Lrp8,Igsf21,Zic3,Nr4a2,Dmrta2,Ptprf,Dmrt3
Clust.2;TRUE;0.0165000359968999;4858;29;15;0.517241379310345;0.00308769040757513;GO:0007275;GO:BP;multicellular organism development;22779;3168;c("GO:0032501", "GO:0048856");IMP ISS,IMP,IBA,IDA IMP IGI ISO IBA TAS,IDA,ISS,IMP IGI IEP IBA,IMP,IGI,IMP IGI ISO IBA,IDA IMP IBA TAS,IMP,IMP ISO,IMP,IMP IBA;Rspo3,H3f3b,Zic4,Wnt5a,Nkd1,Runx1t1,Lrp8,Igsf21,Sp5,Zic3,Nr4a2,Dmrta2,Ptprf,Jmjd1c,Dmrt3
Clust.2;TRUE;0.0165000359968999;3713;29;13;0.448275862068966;0.00350121195798546;GO:0009889;GO:BP;regulation of biosynthetic process;22779;4211;c("GO:0009058", "GO:0019222");IBA,IBA,IDA ISO,IDA IMP IBA,IDA ISS ISO IBA,IMP,IDA IBA,IDA ISO IBA,IDA IMP IGI ISO IBA,IBA,ISS ISO IBA,IBA,IBA;Gmnc,Zic4,Wnt5a,Zbtb20,Runx1t1,Lrp8,Sp5,Zic3,Nr4a2,Dmrta2,Tnrc6b,Jmjd1c,Dmrt3
Clust.2;TRUE;0.0165372990568056;104;29;3;0.103448275862069;0.0288461538461538;GO:0099175;GO:BP;regulation of postsynapse organization;22779;22319;c("GO:0050807", "GO:0099173");ISO,IMP,ISO;Wnt5a,Lrp8,Ptprf
Clust.2;TRUE;0.0166613942021897;21;29;2;0.0689655172413793;0.0952380952380952;GO:0036342;GO:BP;post-anal tail morphogenesis;22779;11039;GO:0009653;IMP IGI,IGI;Wnt5a,Sp5
Clust.2;TRUE;0.0186424972099459;111;29;3;0.103448275862069;0.027027027027027;GO:2000027;GO:BP;regulation of animal organ morphogenesis;22779;29258;c("GO:0009887", "GO:0022603");IDA IMP IGI ISO,IDA,IMP;Wnt5a,Nkd1,Dmrt3
Clust.2;TRUE;0.0218862981235398;3889;29;13;0.448275862068966;0.00334276163538185;GO:0016070;GO:BP;RNA metabolic process;22779;5672;GO:0090304;IBA,IDA ISO,IDA IMP IBA,IDA IBA,IDA ISS ISO IBA,IMP,IDA IBA,IDA ISO IBA,IDA IMP IGI ISO IBA,IBA,ISO IBA,IBA,IBA;Zic4,Wnt5a,Zbtb20,Khdrbs2,Runx1t1,Lrp8,Sp5,Zic3,Nr4a2,Dmrta2,Tnrc6b,Jmjd1c,Dmrt3
Clust.2;TRUE;0.0246864540496374;4518;29;14;0.482758620689655;0.0030987162461266;GO:0010468;GO:BP;regulation of gene expression;22779;4651;c("GO:0010467", "GO:0060255");IGI,IBA,IDA IMP IGI ISO,IDA IMP IBA,IDA IBA,IDA ISS ISO IBA,IMP,IDA IBA,IDA ISO IBA,IDA IMP IGI ISO IBA,IBA,ISS ISO IBA,IBA,IBA;H3f3b,Zic4,Wnt5a,Zbtb20,Khdrbs2,Runx1t1,Lrp8,Sp5,Zic3,Nr4a2,Dmrta2,Tnrc6b,Jmjd1c,Dmrt3
Clust.2;TRUE;0.0246864540496374;5745;29;16;0.551724137931034;0.00278503046127067;GO:0060255;GO:BP;regulation of macromolecule metabolic process;22779;17047;c("GO:0019222", "GO:0043170");IBA,IGI,IBA,IDA IMP IGI ISO,IDA IMP IBA,ISO,IDA IBA,IDA ISS ISO IBA,IMP IGI,IDA IBA,IDA ISO IBA,IDA IMP IGI ISO IBA,IBA,ISS ISO IBA,IBA,IBA;Gmnc,H3f3b,Zic4,Wnt5a,Zbtb20,Nkd1,Khdrbs2,Runx1t1,Lrp8,Sp5,Zic3,Nr4a2,Dmrta2,Tnrc6b,Jmjd1c,Dmrt3
Clust.2;TRUE;0.024849827593025;128;29;3;0.103448275862069;0.0234375;GO:0030177;GO:BP;positive regulation of Wnt signaling pathway;22779;7732;c("GO:0009967", "GO:0016055", "GO:0030111");IDA IMP ISO,IDA,IDA;Rspo3,Wnt5a,Nkd1
Clust.2;TRUE;0.0273086962223684;135;29;3;0.103448275862069;0.0222222222222222;GO:0046546;GO:BP;development of primary male sexual characteristics;22779;14219;c("GO:0045137", "GO:0046661");IMP,IMP,IMP;H3f3b,Wnt5a,Jmjd1c
Clust.2;TRUE;0.0273086962223684;3013;29;11;0.379310344827586;0.00365084633255891;GO:2001141;GO:BP;regulation of RNA biosynthetic process;22779;30322;c("GO:0010556", "GO:0031326", "GO:0032774", "GO:0051252");IBA,IDA ISO,IDA IMP IBA,IDA ISS ISO IBA,IMP,IDA IBA,IDA ISO IBA,IDA IMP IGI ISO IBA,IBA,IBA,IBA;Zic4,Wnt5a,Zbtb20,Runx1t1,Lrp8,Sp5,Zic3,Nr4a2,Dmrta2,Jmjd1c,Dmrt3
Clust.2;TRUE;0.0273086962223684;3005;29;11;0.379310344827586;0.00366056572379368;GO:0006355;GO:BP;regulation of transcription, DNA-templated;22779;2355;c("GO:0006351", "GO:0010468", "GO:1903506");IBA,IDA ISO,IDA IMP IBA,IDA ISS ISO IBA,IMP,IDA IBA,IDA ISO IBA,IDA IMP IGI ISO IBA,IBA,IBA,IBA;Zic4,Wnt5a,Zbtb20,Runx1t1,Lrp8,Sp5,Zic3,Nr4a2,Dmrta2,Jmjd1c,Dmrt3
Clust.2;TRUE;0.0273086962223684;3009;29;11;0.379310344827586;0.00365569956796278;GO:1903506;GO:BP;regulation of nucleic acid-templated transcription;22779;26564;c("GO:0097659", "GO:2001141");IBA,IDA ISO,IDA IMP IBA,IDA ISS ISO IBA,IMP,IDA IBA,IDA ISO IBA,IDA IMP IGI ISO IBA,IBA,IBA,IBA;Zic4,Wnt5a,Zbtb20,Runx1t1,Lrp8,Sp5,Zic3,Nr4a2,Dmrta2,Jmjd1c,Dmrt3
Clust.2;TRUE;0.0273086962223684;134;29;3;0.103448275862069;0.0223880597014925;GO:0008584;GO:BP;male gonad development;22779;3620;c("GO:0008406", "GO:0046546");IMP,IMP,IMP;H3f3b,Wnt5a,Jmjd1c
Clust.2;TRUE;0.0273086962223684;32;29;2;0.0689655172413793;0.0625;GO:0048665;GO:BP;neuron fate specification;22779;14980;c("GO:0001708", "GO:0048663");IMP,IMP;Dmrta2,Dmrt3
Clust.2;TRUE;0.0273086962223684;32;29;2;0.0689655172413793;0.0625;GO:0003401;GO:BP;axis elongation;22779;1970;GO:0060560;IDA IMP IGI,IMP;Wnt5a,Nkd1
Clust.2;TRUE;0.0286646966504127;1;29;1;0.0344827586206897;1;GO:0021541;GO:BP;ammon gyrus development;22779;7088;c("GO:0021766", "GO:0048856");IMP;Lrp8
Clust.2;TRUE;0.0286646966504127;1;29;1;0.0344827586206897;1;GO:1901231;GO:BP;positive regulation of non-canonical Wnt signaling pathway via JNK cascade;22779;24553;c("GO:0038031", "GO:1901229", "GO:2000052");IDA;Nkd1
Clust.2;TRUE;0.0286646966504127;1;29;1;0.0344827586206897;1;GO:1904934;GO:BP;negative regulation of cell proliferation in midbrain;22779;27863;c("GO:0033278", "GO:1904933", "GO:2000178");IMP;Wnt5a
Clust.2;TRUE;0.0286646966504127;4306;29;13;0.448275862068966;0.00301904319554111;GO:0090304;GO:BP;nucleic acid metabolic process;22779;21335;c("GO:0006139", "GO:0043170");IBA,IDA ISO,IDA IMP IBA,IDA IBA,IDA ISS ISO IBA,IMP,IDA IBA,IDA ISO IBA,IDA IMP IGI ISO IBA,IBA,ISO IBA,IBA,IBA;Zic4,Wnt5a,Zbtb20,Khdrbs2,Runx1t1,Lrp8,Sp5,Zic3,Nr4a2,Dmrta2,Tnrc6b,Jmjd1c,Dmrt3
Clust.2;TRUE;0.0286646966504127;3113;29;11;0.379310344827586;0.00353356890459364;GO:0032774;GO:BP;RNA biosynthetic process;22779;9027;c("GO:0009059", "GO:0016070", "GO:0034654");IBA,IDA ISO,IDA IMP IBA,IDA ISS ISO IBA,IMP,IDA IBA,IDA ISO IBA,IDA IMP IGI ISO IBA,IBA,IBA,IBA;Zic4,Wnt5a,Zbtb20,Runx1t1,Lrp8,Sp5,Zic3,Nr4a2,Dmrta2,Jmjd1c,Dmrt3
Clust.2;TRUE;0.0286646966504127;1;29;1;0.0344827586206897;1;GO:1901233;GO:BP;negative regulation of convergent extension involved in axis elongation;22779;24555;c("GO:0048640", "GO:0060028", "GO:1901232", "GO:1905331");IMP;Nkd1
Clust.2;TRUE;0.0286646966504127;11182;29;23;0.793103448275862;0.0020568771239492;GO:0050789;GO:BP;regulation of biological process;22779;15336;c("GO:0008150", "GO:0065007");IDA IMP ISO,IBA,IMP IGI ISO,IDA ISO,IBA,IDA IMP IGI ISO IBA TAS,IDA IMP IBA,IDA IMP IGI ISO IBA,ISS ISO,IDA IBA,IDA IMP ISS ISO IBA,ISO,IMP IGI,IDA IBA,IDA ISO IBA,IDA IMP IGI ISO IBA,IDA,ISS ISO,IMP IBA,ISS ISO IBA,IMP ISO,IBA,IMP IBA;Rspo3,Gmnc,H3f3b,Tnnt1,Zic4,Wnt5a,Zbtb20,Nkd1,Klhl13,Khdrbs2,Runx1t1,Ttc28,Lrp8,Sp5,Zic3,Nr4a2,Edil3,Tnfaip8,Dmrta2,Tnrc6b,Ptprf,Jmjd1c,Dmrt3
Clust.2;TRUE;0.0286646966504127;1;29;1;0.0344827586206897;1;GO:1901229;GO:BP;regulation of non-canonical Wnt signaling pathway via JNK cascade;22779;24551;c("GO:0038031", "GO:2000050");IDA;Nkd1
Clust.2;TRUE;0.0286646966504127;3105;29;11;0.379310344827586;0.0035426731078905;GO:0097659;GO:BP;nucleic acid-templated transcription;22779;21927;c("GO:0010467", "GO:0032774");IBA,IDA ISO,IDA IMP IBA,IDA ISS ISO IBA,IMP,IDA IBA,IDA ISO IBA,IDA IMP IGI ISO IBA,IBA,IBA,IBA;Zic4,Wnt5a,Zbtb20,Runx1t1,Lrp8,Sp5,Zic3,Nr4a2,Dmrta2,Jmjd1c,Dmrt3
Clust.2;TRUE;0.0286646966504127;1;29;1;0.0344827586206897;1;GO:0061354;GO:BP;planar cell polarity pathway involved in pericardium morphogenesis;22779;18098;c("GO:0003344", "GO:0061346");IMP;Wnt5a
Clust.2;TRUE;0.0286646966504127;348;29;4;0.137931034482759;0.0114942528735632;GO:0003002;GO:BP;regionalization;22779;1578;GO:0007389;IDA IMP IGI,IGI,IMP,IMP;Wnt5a,Zic3,Dmrta2,Dmrt3
Clust.2;TRUE;0.0286646966504127;1;29;1;0.0344827586206897;1;GO:1901232;GO:BP;regulation of convergent extension involved in axis elongation;22779;24554;c("GO:0048638", "GO:0060028", "GO:1905330");IMP;Nkd1
Clust.2;TRUE;0.0286646966504127;39;29;2;0.0689655172413793;0.0512820512820513;GO:0090175;GO:BP;regulation of establishment of planar polarity;22779;21212;c("GO:0001736", "GO:2000027");IDA IMP IGI ISO,IDA;Wnt5a,Nkd1
Clust.2;TRUE;0.0286646966504127;1;29;1;0.0344827586206897;1;GO:1990636;GO:BP;reproductive senescence;22779;29061;GO:0010259;IMP;Jmjd1c
Clust.2;TRUE;0.0286646966504127;3101;29;11;0.379310344827586;0.0035472428248952;GO:0006351;GO:BP;transcription, DNA-templated;22779;2351;GO:0097659;IBA,IDA ISO,IDA IMP IBA,IDA ISS ISO IBA,IMP,IDA IBA,IDA ISO IBA,IDA IMP IGI ISO IBA,IBA,IBA,IBA;Zic4,Wnt5a,Zbtb20,Runx1t1,Lrp8,Sp5,Zic3,Nr4a2,Dmrta2,Jmjd1c,Dmrt3
Clust.2;TRUE;0.0286646966504127;1;29;1;0.0344827586206897;1;GO:0036098;GO:BP;male germ-line stem cell population maintenance;22779;10881;GO:0030718;IMP;Jmjd1c
Clust.2;TRUE;0.0286646966504127;1;29;1;0.0344827586206897;1;GO:0061350;GO:BP;planar cell polarity pathway involved in cardiac muscle tissue morphogenesis;22779;18094;c("GO:0055008", "GO:0061346");IMP;Wnt5a
Clust.2;TRUE;0.0286646966504127;1;29;1;0.0344827586206897;1;GO:0061349;GO:BP;planar cell polarity pathway involved in cardiac right atrium morphogenesis;22779;18093;c("GO:0003213", "GO:0061346");IMP;Wnt5a
Clust.2;TRUE;0.0286646966504127;1;29;1;0.0344827586206897;1;GO:0061348;GO:BP;planar cell polarity pathway involved in ventricular septum morphogenesis;22779;18092;c("GO:0060412", "GO:0061346");IMP;Wnt5a
Clust.2;TRUE;0.0286646966504127;34;29;2;0.0689655172413793;0.0588235294117647;GO:0060071;GO:BP;Wnt signaling pathway, planar cell polarity pathway;22779;16902;c("GO:0035567", "GO:0090175");IDA IMP IGI ISO,IDA;Wnt5a,Nkd1
Clust.2;TRUE;0.0286646966504127;1;29;1;0.0344827586206897;1;GO:0036517;GO:BP;chemoattraction of serotonergic neuron axon;22779;11128;c("GO:0036515", "GO:0061642");IDA;Wnt5a
Clust.2;TRUE;0.0286646966504127;1;29;1;0.0344827586206897;1;GO:0061347;GO:BP;planar cell polarity pathway involved in outflow tract morphogenesis;22779;18091;c("GO:0003151", "GO:0061346");IMP;Wnt5a
Clust.2;TRUE;0.0286646966504127;4154;29;13;0.448275862068966;0.00312951372171401;GO:0009059;GO:BP;macromolecule biosynthetic process;22779;3664;c("GO:0043170", "GO:1901576");IMP IBA,IBA,IDA ISO,IDA IMP IBA,IDA ISS ISO IBA,IMP,IDA IBA,IDA ISO IBA,IDA IMP IGI ISO IBA,IBA,ISS ISO IBA,IBA,IBA;Gmnc,Zic4,Wnt5a,Zbtb20,Runx1t1,Lrp8,Sp5,Zic3,Nr4a2,Dmrta2,Tnrc6b,Jmjd1c,Dmrt3
Clust.2;TRUE;0.0286646966504127;354;29;4;0.137931034482759;0.0112994350282486;GO:0030900;GO:BP;forebrain development;22779;8052;c("GO:0007420", "GO:0048856");IMP,IMP IGI,IMP,IMP;Wnt5a,Lrp8,Nr4a2,Dmrta2
Clust.2;TRUE;0.0291002862276431;10628;29;22;0.758620689655172;0.00207000376364321;GO:0050794;GO:BP;regulation of cellular process;22779;15340;c("GO:0009987", "GO:0050789");IDA IMP ISO,IBA,IMP IGI ISO,IBA,IDA IMP IGI ISO IBA TAS,IDA IMP IBA,IDA IGI ISO IBA,ISS ISO,IDA IBA,IDA IMP ISS ISO IBA,ISO,IMP IGI,IDA IBA,IDA ISO IBA,IDA IMP IGI ISO IBA,IDA,ISS ISO,IMP IBA,ISS ISO IBA,IMP ISO,IBA,IBA;Rspo3,Gmnc,H3f3b,Zic4,Wnt5a,Zbtb20,Nkd1,Klhl13,Khdrbs2,Runx1t1,Ttc28,Lrp8,Sp5,Zic3,Nr4a2,Edil3,Tnfaip8,Dmrta2,Tnrc6b,Ptprf,Jmjd1c,Dmrt3
Clust.2;TRUE;0.0291002862276431;6192;29;16;0.551724137931034;0.00258397932816537;GO:0019222;GO:BP;regulation of metabolic process;22779;6480;c("GO:0008152", "GO:0050789");IBA,IGI,IBA,IDA IMP IGI ISO,IDA IMP IBA,ISO,IDA IBA,IDA ISS ISO IBA,IMP IGI,IDA IBA,IDA ISO IBA,IDA IMP IGI ISO IBA,IBA,ISS ISO IBA,IBA,IBA;Gmnc,H3f3b,Zic4,Wnt5a,Zbtb20,Nkd1,Khdrbs2,Runx1t1,Lrp8,Sp5,Zic3,Nr4a2,Dmrta2,Tnrc6b,Jmjd1c,Dmrt3
Clust.2;TRUE;0.0296384600629516;2243;29;9;0.310344827586207;0.00401248328131966;GO:0048468;GO:BP;cell development;22779;14819;c("GO:0030154", "GO:0048856", "GO:0048869");IMP IGI,IBA,IDA IMP IGI ISO TAS,ISS,IMP IGI,IMP,IMP,IMP ISO,IMP;H3f3b,Tnnt1,Wnt5a,Runx1t1,Lrp8,Nr4a2,Dmrta2,Ptprf,Jmjd1c
Clust.2;TRUE;0.031029210337516;1008;29;6;0.206896551724138;0.00595238095238095;GO:0003006;GO:BP;developmental process involved in reproduction;22779;1582;c("GO:0022414", "GO:0032502");IMP,IMP IGI,IDA IMP ISO,IBA,IMP,IMP IBA;Rspo3,H3f3b,Wnt5a,Dmrta2,Jmjd1c,Dmrt3
Clust.2;TRUE;0.0317255616439162;1397;29;7;0.241379310344828;0.00501073729420186;GO:0010558;GO:BP;negative regulation of macromolecule biosynthetic process;22779;4711;c("GO:0009059", "GO:0009890", "GO:0010556", "GO:0010605");IBA,ISO,IDA IMP,ISS ISO IBA,IDA,ISO,ISS ISO IBA;Gmnc,Wnt5a,Zbtb20,Runx1t1,Sp5,Nr4a2,Tnrc6b
